OpenCL platform                = AMD Accelerated Parallel Processing
OpenCL platform vendor         = Advanced Micro Devices, Inc.
OpenCL device type             = GPU
Input file                     = /tmp/input
Output grid size               = (1000,40,40)
Output grid patch size         = (1,1,1)
Model                          = grid=(1000,40,40):(999,39,39),order=(7,7,7),output=blitz,surface,acf.shape=(10,10,10)
Velocity potential solver name = N4arma8velocity21High_amplitude_solverIdEE
Velocity potential solver      = wnmax=from (0,0) to (0,0.25) npoints (2,2),depth=12,domain=from (10,-12) to (10,3) npoints (1,128)
ACF variance                   = 1
prfl deteremine_coefficients 17126us
prfl validate 94174us
White noise variance           = 0.000519022
Partition size                 = (43,8,8)
Reuse OpenCL kernel /home/igankevich/.cache/arma/382804e53b854e56-2de16c0eb665b941-6de7ef775a6c294f-a0ffe59648af6d90
finished [1/600] in 0us
finished [2/600] in 201699us
finished [3/600] in 199466us
finished [4/600] in 199465us
finished [5/600] in 201694us
finished [6/600] in 208058us
finished [7/600] in 321183us
finished [8/600] in 321182us
finished [9/600] in 317776us
finished [10/600] in 317624us
finished [11/600] in 207969us
finished [12/600] in 321182us
finished [13/600] in 317740us
finished [14/600] in 317623us
finished [15/600] in 321182us
finished [16/600] in 208050us
finished [17/600] in 317624us
finished [18/600] in 317623us
finished [19/600] in 321329us
finished [20/600] in 321183us
finished [21/600] in 205715us
finished [22/600] in 317623us
finished [23/600] in 321345us
finished [24/600] in 321182us
finished [25/600] in 317622us
finished [26/600] in 139166us
finished [27/600] in 216875us
finished [28/600] in 216740us
finished [29/600] in 214374us
finished [30/600] in 214346us
finished [31/600] in 223548us
finished [32/600] in 345197us
finished [33/600] in 341369us
finished [34/600] in 341520us
finished [35/600] in 345197us
finished [36/600] in 223451us
finished [37/600] in 341370us
finished [38/600] in 341517us
finished [39/600] in 345195us
finished [40/600] in 345338us
finished [41/600] in 221057us
finished [42/600] in 341371us
finished [43/600] in 345196us
finished [44/600] in 345350us
finished [45/600] in 341421us
finished [46/600] in 221056us
finished [47/600] in 345316us
finished [48/600] in 345197us
finished [49/600] in 341370us
finished [50/600] in 341523us
finished [51/600] in 140665us
finished [52/600] in 216740us
finished [53/600] in 214345us
finished [54/600] in 214476us
finished [55/600] in 216741us
finished [56/600] in 223451us
finished [57/600] in 341370us
finished [58/600] in 341518us
finished [59/600] in 345197us
finished [60/600] in 345197us
finished [61/600] in 221170us
finished [62/600] in 341372us
finished [63/600] in 345243us
finished [64/600] in 345317us
finished [65/600] in 341372us
finished [66/600] in 221056us
finished [67/600] in 345196us
finished [68/600] in 345337us
finished [69/600] in 341371us
finished [70/600] in 341512us
finished [71/600] in 223452us
finished [72/600] in 345196us
finished [73/600] in 341371us
finished [74/600] in 341526us
finished [75/600] in 345196us
finished [76/600] in 140666us
finished [77/600] in 214345us
finished [78/600] in 214470us
finished [79/600] in 216739us
finished [80/600] in 216767us
finished [81/600] in 221056us
finished [82/600] in 341485us
finished [83/600] in 345198us
finished [84/600] in 345244us
finished [85/600] in 341514us
finished [86/600] in 221058us
finished [87/600] in 345196us
finished [88/600] in 345343us
finished [89/600] in 341371us
finished [90/600] in 341372us
finished [91/600] in 223571us
finished [92/600] in 345196us
finished [93/600] in 341370us
finished [94/600] in 341520us
finished [95/600] in 345197us
finished [96/600] in 223476us
finished [97/600] in 341370us
finished [98/600] in 341494us
finished [99/600] in 345196us
finished [100/600] in 345196us
finished [101/600] in 139267us
finished [102/600] in 214345us
finished [103/600] in 216738us
finished [104/600] in 216739us
finished [105/600] in 214345us
finished [106/600] in 221173us
finished [107/600] in 345197us
finished [108/600] in 345197us
finished [109/600] in 341520us
finished [110/600] in 341372us
finished [111/600] in 223451us
finished [112/600] in 345349us
finished [113/600] in 341418us
finished [114/600] in 341371us
finished [115/600] in 345317us
finished [116/600] in 223453us
finished [117/600] in 341371us
finished [118/600] in 341520us
finished [119/600] in 345198us
finished [120/600] in 345196us
finished [121/600] in 221071us
finished [122/600] in 341473us
finished [123/600] in 345198us
finished [124/600] in 345356us
finished [125/600] in 341372us
finished [126/600] in 139165us
finished [127/600] in 216740us
finished [128/600] in 216740us
finished [129/600] in 214484us
finished [130/600] in 214346us
finished [131/600] in 223475us
finished [132/600] in 345197us
finished [133/600] in 341494us
finished [134/600] in 341372us
finished [135/600] in 345196us
finished [136/600] in 223566us
finished [137/600] in 341371us
finished [138/600] in 341371us
finished [139/600] in 345349us
finished [140/600] in 345196us
finished [141/600] in 221056us
finished [142/600] in 341517us
finished [143/600] in 345198us
finished [144/600] in 345195us
finished [145/600] in 341521us
finished [146/600] in 221057us
finished [147/600] in 345244us
finished [148/600] in 345318us
finished [149/600] in 341371us
finished [150/600] in 341371us
finished [151/600] in 140665us
finished [152/600] in 216861us
finished [153/600] in 214345us
finished [154/600] in 214346us
finished [155/600] in 216740us
finished [156/600] in 223451us
finished [157/600] in 341524us
finished [158/600] in 341371us
finished [159/600] in 345347us
finished [160/600] in 345197us
finished [161/600] in 221056us
finished [162/600] in 341371us
finished [163/600] in 345346us
finished [164/600] in 345243us
finished [165/600] in 341370us
finished [166/600] in 221154us
finished [167/600] in 345196us
finished [168/600] in 345196us
finished [169/600] in 341529us
finished [170/600] in 341371us
finished [171/600] in 223451us
finished [172/600] in 345353us
finished [173/600] in 341371us
finished [174/600] in 341371us
finished [175/600] in 345345us
finished [176/600] in 140666us
finished [177/600] in 214344us
finished [178/600] in 214344us
finished [179/600] in 216739us
finished [180/600] in 216873us
finished [181/600] in 221056us
finished [182/600] in 341417us
finished [183/600] in 345317us
finished [184/600] in 345197us
finished [185/600] in 341370us
finished [186/600] in 221056us
finished [187/600] in 345366us
finished [188/600] in 345196us
finished [189/600] in 341370us
finished [190/600] in 341511us
finished [191/600] in 223451us
finished [192/600] in 345197us
finished [193/600] in 341512us
finished [194/600] in 341371us
finished [195/600] in 345195us
finished [196/600] in 223564us
finished [197/600] in 341420us
finished [198/600] in 341371us
finished [199/600] in 345315us
finished [200/600] in 345198us
finished [201/600] in 139164us
finished [202/600] in 214345us
finished [203/600] in 216865us
finished [204/600] in 216741us
finished [205/600] in 214345us
finished [206/600] in 221056us
finished [207/600] in 345351us
finished [208/600] in 345196us
finished [209/600] in 341371us
finished [210/600] in 341515us
finished [211/600] in 223452us
finished [212/600] in 345195us
finished [213/600] in 341524us
finished [214/600] in 341373us
finished [215/600] in 345244us
finished [216/600] in 223451us
finished [217/600] in 341487us
finished [218/600] in 341372us
finished [219/600] in 345196us
finished [220/600] in 345361us
finished [221/600] in 221056us
finished [222/600] in 341370us
finished [223/600] in 345346us
finished [224/600] in 345197us
finished [225/600] in 341370us
finished [226/600] in 139271us
finished [227/600] in 216740us
finished [228/600] in 216740us
finished [229/600] in 214344us
finished [230/600] in 214345us
finished [231/600] in 223564us
finished [232/600] in 345245us
finished [233/600] in 341370us
finished [234/600] in 341494us
finished [235/600] in 345196us
finished [236/600] in 223451us
finished [237/600] in 341525us
finished [238/600] in 341371us
finished [239/600] in 345197us
finished [240/600] in 345345us
finished [241/600] in 221057us
finished [242/600] in 341371us
finished [243/600] in 345342us
finished [244/600] in 345197us
finished [245/600] in 341369us
finished [246/600] in 221056us
finished [247/600] in 345352us
finished [248/600] in 345243us
finished [249/600] in 341370us
finished [250/600] in 341495us
finished [251/600] in 140666us
finished [252/600] in 216740us
finished [253/600] in 214344us
finished [254/600] in 214482us
finished [255/600] in 216741us
finished [256/600] in 223451us
finished [257/600] in 341371us
finished [258/600] in 341526us
finished [259/600] in 345197us
finished [260/600] in 345196us
finished [261/600] in 221177us
finished [262/600] in 341372us
finished [263/600] in 345196us
finished [264/600] in 345353us
finished [265/600] in 341421us
finished [266/600] in 221057us
finished [267/600] in 345323us
finished [268/600] in 345198us
finished [269/600] in 341370us
finished [270/600] in 341524us
finished [271/600] in 223452us
finished [272/600] in 345195us
finished [273/600] in 341388us
finished [274/600] in 341475us
finished [275/600] in 345197us
finished [276/600] in 140666us
finished [277/600] in 214476us
finished [278/600] in 214346us
finished [279/600] in 216739us
finished [280/600] in 216740us
finished [281/600] in 221055us
finished [282/600] in 341531us
finished [283/600] in 345245us
finished [284/600] in 345196us
finished [285/600] in 341494us
finished [286/600] in 221057us
finished [287/600] in 345243us
finished [288/600] in 345323us
finished [289/600] in 341370us
finished [290/600] in 341370us
finished [291/600] in 223568us
finished [292/600] in 345197us
finished [293/600] in 341369us
finished [294/600] in 341514us
finished [295/600] in 345197us
finished [296/600] in 223451us
finished [297/600] in 341526us
finished [298/600] in 341378us
finished [299/600] in 345195us
finished [300/600] in 345315us
finished [301/600] in 139164us
finished [302/600] in 214345us
finished [303/600] in 216740us
finished [304/600] in 216739us
finished [305/600] in 214459us
finished [306/600] in 221057us
finished [307/600] in 345195us
finished [308/600] in 345196us
finished [309/600] in 341525us
finished [310/600] in 341372us
finished [311/600] in 223450us
finished [312/600] in 345353us
finished [313/600] in 341372us
finished [314/600] in 341371us
finished [315/600] in 345353us
finished [316/600] in 223477us
finished [317/600] in 341370us
finished [318/600] in 341495us
finished [319/600] in 345197us
finished [320/600] in 345196us
finished [321/600] in 221167us
finished [322/600] in 341372us
finished [323/600] in 345196us
finished [324/600] in 345345us
finished [325/600] in 341372us
finished [326/600] in 139164us
finished [327/600] in 216739us
finished [328/600] in 216872us
finished [329/600] in 214345us
finished [330/600] in 214346us
finished [331/600] in 223451us
finished [332/600] in 345354us
finished [333/600] in 341371us
finished [334/600] in 341419us
finished [335/600] in 345315us
finished [336/600] in 223453us
finished [337/600] in 341371us
finished [338/600] in 341371us
finished [339/600] in 345350us
finished [340/600] in 345196us
finished [341/600] in 221056us
finished [342/600] in 341519us
finished [343/600] in 345196us
finished [344/600] in 345196us
finished [345/600] in 341516us
finished [346/600] in 221056us
finished [347/600] in 345196us
finished [348/600] in 345351us
finished [349/600] in 341419us
finished [350/600] in 341371us
finished [351/600] in 140665us
finished [352/600] in 216856us
finished [353/600] in 214345us
finished [354/600] in 214346us
finished [355/600] in 216739us
finished [356/600] in 223565us
finished [357/600] in 341371us
finished [358/600] in 341371us
finished [359/600] in 345351us
finished [360/600] in 345197us
finished [361/600] in 221055us
finished [362/600] in 341501us
finished [363/600] in 345198us
finished [364/600] in 345197us
finished [365/600] in 341521us
finished [366/600] in 221058us
finished [367/600] in 345244us
finished [368/600] in 345195us
finished [369/600] in 341495us
finished [370/600] in 341372us
finished [371/600] in 223451us
finished [372/600] in 345370us
finished [373/600] in 341371us
finished [374/600] in 341371us
finished [375/600] in 345349us
finished [376/600] in 140666us
finished [377/600] in 214345us
finished [378/600] in 214345us
finished [379/600] in 216862us
finished [380/600] in 216741us
finished [381/600] in 221056us
finished [382/600] in 341371us
finished [383/600] in 345346us
finished [384/600] in 345248us
finished [385/600] in 341371us
finished [386/600] in 221155us
finished [387/600] in 345197us
finished [388/600] in 345196us
finished [389/600] in 341512us
finished [390/600] in 341373us
finished [391/600] in 223450us
finished [392/600] in 345196us
finished [393/600] in 341519us
finished [394/600] in 341371us
finished [395/600] in 345337us
finished [396/600] in 223453us
finished [397/600] in 341370us
finished [398/600] in 341371us
finished [399/600] in 345349us
finished [400/600] in 345245us
finished [401/600] in 139164us
finished [402/600] in 214345us
finished [403/600] in 216836us
finished [404/600] in 216740us
finished [405/600] in 214345us
finished [406/600] in 221057us
finished [407/600] in 345349us
finished [408/600] in 345197us
finished [409/600] in 341370us
finished [410/600] in 341523us
finished [411/600] in 223451us
finished [412/600] in 345196us
finished [413/600] in 341516us
finished [414/600] in 341372us
finished [415/600] in 345196us
finished [416/600] in 223568us
finished [417/600] in 341412us
finished [418/600] in 341371us
finished [419/600] in 345315us
finished [420/600] in 345198us
finished [421/600] in 221055us
finished [422/600] in 341370us
finished [423/600] in 345342us
finished [424/600] in 345196us
finished [425/600] in 341398us
finished [426/600] in 139246us
finished [427/600] in 216739us
finished [428/600] in 216739us
finished [429/600] in 214345us
finished [430/600] in 214477us
finished [431/600] in 223451us
finished [432/600] in 345197us
finished [433/600] in 341371us
finished [434/600] in 341522us
finished [435/600] in 345245us
finished [436/600] in 223451us
finished [437/600] in 341491us
finished [438/600] in 341372us
finished [439/600] in 345195us
finished [440/600] in 345348us
finished [441/600] in 221056us
finished [442/600] in 341371us
finished [443/600] in 345352us
finished [444/600] in 345197us
finished [445/600] in 341370us
finished [446/600] in 221160us
finished [447/600] in 345197us
finished [448/600] in 345196us
finished [449/600] in 341522us
finished [450/600] in 341373us
finished [451/600] in 140679us
finished [452/600] in 216741us
finished [453/600] in 214344us
finished [454/600] in 214448us
finished [455/600] in 216740us
finished [456/600] in 223451us
finished [457/600] in 341370us
finished [458/600] in 341524us
finished [459/600] in 345196us
finished [460/600] in 345195us
finished [461/600] in 221174us
finished [462/600] in 341370us
finished [463/600] in 345196us
finished [464/600] in 345341us
finished [465/600] in 341371us
finished [466/600] in 221056us
finished [467/600] in 345345us
finished [468/600] in 345246us
finished [469/600] in 341371us
finished [470/600] in 341496us
finished [471/600] in 223452us
finished [472/600] in 345196us
finished [473/600] in 341509us
finished [474/600] in 341372us
finished [475/600] in 345195us
finished [476/600] in 140666us
finished [477/600] in 214477us
finished [478/600] in 214346us
finished [479/600] in 216739us
finished [480/600] in 216740us
finished [481/600] in 221056us
finished [482/600] in 341508us
finished [483/600] in 345197us
finished [484/600] in 345342us
finished [485/600] in 341372us
finished [486/600] in 221072us
finished [487/600] in 345195us
finished [488/600] in 345318us
finished [489/600] in 341370us
finished [490/600] in 341420us
finished [491/600] in 223558us
finished [492/600] in 345196us
finished [493/600] in 341370us
finished [494/600] in 341526us
finished [495/600] in 345196us
finished [496/600] in 223451us
finished [497/600] in 341515us
finished [498/600] in 341372us
finished [499/600] in 345196us
finished [500/600] in 345351us
finished [501/600] in 139164us
finished [502/600] in 214375us
finished [503/600] in 216740us
finished [504/600] in 216740us
finished [505/600] in 214445us
finished [506/600] in 221057us
finished [507/600] in 345196us
finished [508/600] in 345336us
finished [509/600] in 341372us
finished [510/600] in 341371us
finished [511/600] in 223451us
finished [512/600] in 345346us
finished [513/600] in 341371us
finished [514/600] in 341509us
finished [515/600] in 345197us
finished [516/600] in 223452us
finished [517/600] in 341371us
finished [518/600] in 341523us
finished [519/600] in 345244us
finished [520/600] in 345196us
finished [521/600] in 221151us
finished [522/600] in 341371us
finished [523/600] in 345196us
finished [524/600] in 345337us
finished [525/600] in 341371us
finished [526/600] in 139165us
finished [527/600] in 216739us
finished [528/600] in 216858us
finished [529/600] in 214345us
finished [530/600] in 214345us
finished [531/600] in 223451us
finished [532/600] in 345341us
finished [533/600] in 341371us
finished [534/600] in 341371us
finished [535/600] in 345345us
finished [536/600] in 223452us
finished [537/600] in 341402us
finished [538/600] in 341490us
finished [539/600] in 345197us
finished [540/600] in 345196us
finished [541/600] in 221056us
finished [542/600] in 341516us
finished [543/600] in 345196us
finished [544/600] in 345196us
finished [545/600] in 341524us
finished [546/600] in 221057us
finished [547/600] in 345196us
finished [548/600] in 345342us
finished [549/600] in 341371us
finished [550/600] in 341371us
finished [551/600] in 140769us
finished [552/600] in 216741us
finished [553/600] in 214377us
finished [554/600] in 214345us
finished [555/600] in 216739us
finished [556/600] in 223548us
finished [557/600] in 341371us
finished [558/600] in 341371us
finished [559/600] in 345349us
finished [560/600] in 345197us
finished [561/600] in 221056us
finished [562/600] in 341524us
finished [563/600] in 345196us
finished [564/600] in 345196us
finished [565/600] in 341515us
finished [566/600] in 221058us
finished [567/600] in 345196us
finished [568/600] in 345348us
finished [569/600] in 341371us
finished [570/600] in 341371us
finished [571/600] in 223451us
finished [572/600] in 345318us
finished [573/600] in 341370us
finished [574/600] in 341370us
finished [575/600] in 345344us
finished [576/600] in 36000us
finished [577/600] in 54857us
finished [578/600] in 54858us
finished [579/600] in 55470us
finished [580/600] in 55470us
finished [581/600] in 56566us
finished [582/600] in 87365us
finished [583/600] in 88342us
finished [584/600] in 88343us
finished [585/600] in 87365us
finished [586/600] in 56692us
finished [587/600] in 88343us
finished [588/600] in 88343us
finished [589/600] in 87364us
finished [590/600] in 87365us
finished [591/600] in 57180us
finished [592/600] in 88343us
finished [593/600] in 87364us
finished [594/600] in 87365us
finished [595/600] in 88343us
finished [596/600] in 57179us
finished [597/600] in 87364us
finished [598/600] in 87516us
finished [599/600] in 88344us
finished [600/600] in 88343us
prfl generate_surface 171496783us
prfl nit = 0us
prfl window_function = 25339us
prfl second_function = 132us
prfl fft = 15332us
prfl dev_to_host_copy = 0us
